city,air_quality_index,co,no2,o2,particulate_matter_10,particulate_matter_25,so2,date,time
Kathmandu,199,104.5,2.0,56.8,115.0,92.0,16.0,2024-04-23,03:00:00
Kathmandu,186,132.3,4.0,51.0,103.3,82.67,16.0,2024-04-23,02:00:00
Kathmandu,183,160.1,6.0,31.4,100.0,80.0,16.0,2024-04-23,01:00:00
Kathmandu,161,187.9,8.0,39.2,80.0,64.0,16.0,2024-04-23,00:00:00
Kathmandu,151,193.0,8.7,41.2,70.0,56.0,17.3,2024-04-22,23:00:00
Kathmandu,155,198.0,9.3,37.2,74.0,59.0,18.7,2024-04-22,22:00:00
Kathmandu,153,203.1,10.0,41.2,73.0,58.0,20.0,2024-04-22,21:00:00
Kathmandu,164,200.0,11.0,44.4,82.3,65.67,21.0,2024-04-22,20:00:00
Kathmandu,167,196.9,12.0,45.1,86.0,68.5,22.0,2024-04-22,19:00:00
Kathmandu,184,193.8,13.0,51.0,101.0,81.0,23.0,2024-04-22,18:00:00
Kathmandu,176,176.2,11.3,51.0,94.0,75.0,21.7,2024-04-22,17:00:00
Kathmandu,185,158.7,9.7,47.0,103.0,82.0,20.3,2024-04-22,16:00:00
Kathmandu,177,141.2,8.0,56.8,95.0,76.0,19.0,2024-04-22,15:00:00
Kathmandu,155,129.6,6.3,82.3,74.0,59.0,17.3,2024-04-22,14:00:00
Kathmandu,153,117.9,4.7,94.7,71.7,57.33,15.7,2024-04-22,13:00:00
Kathmandu,134,106.2,3.0,113.7,60.0,48.0,14.0,2024-04-22,12:00:00
Kathmandu,151,98.4,2.3,117.6,70.0,56.0,13.3,2024-04-22,11:00:00
Kathmandu,171,90.7,1.7,125.4,89.0,71.0,12.7,2024-04-22,10:00:00
Kathmandu,183,82.9,1.0,125.4,100.0,80.0,12.0,2024-04-22,09:00:00
Kathmandu,167,86.6,1.3,119.6,85.0,68.0,12.3,2024-04-22,08:00:00
Kathmandu,204,90.3,1.7,138.5,120.0,96.0,12.7,2024-04-22,07:00:00
Kathmandu,215,94.0,2.0,145.0,130.0,104.0,13.0,2024-04-22,06:00:00
Kathmandu,223,102.1,3.0,121.5,138.0,110.0,17.0,2024-04-22,05:00:00
Kathmandu,248,110.3,4.0,90.2,161.0,129.0,21.0,2024-04-22,04:00:00
Kathmandu,99,118.5,5.0,159.0,47.0,26.0,25.0,2024-04-22,03:00:00
Kathmandu,235,140.6,5.7,45.1,149.0,119.0,19.3,2024-04-22,02:00:00
Kathmandu,181,162.8,6.3,79.1,103.0,78.67,13.7,2024-04-22,01:00:00
Kathmandu,216,185.0,7.0,39.2,131.0,105.0,8.0,2024-04-22,00:00:00
Kathmandu,200,200.4,8.0,43.1,116.0,93.0,9.3,2024-04-21,23:00:00
Kathmandu,195,215.7,9.0,54.9,111.0,89.0,10.7,2024-04-21,22:00:00
Kathmandu,246,231.1,10.0,52.9,160.0,128.0,12.0,2024-04-21,21:00:00
Kathmandu,209,236.9,11.7,56.8,125.0,100.0,15.7,2024-04-21,20:00:00
Kathmandu,222,242.8,13.3,67.3,136.7,109.33,19.3,2024-04-21,19:00:00
Kathmandu,209,248.6,15.0,74.5,125.0,100.0,23.0,2024-04-21,18:00:00
Kathmandu,228,220.8,13.3,80.4,143.0,114.0,22.7,2024-04-21,17:00:00
Kathmandu,239,193.0,11.7,94.1,153.0,122.0,22.3,2024-04-21,16:00:00
Kathmandu,258,165.2,10.0,101.9,171.0,136.5,22.0,2024-04-21,15:00:00
Kathmandu,209,142.8,7.7,107.8,125.0,100.0,19.0,2024-04-21,14:00:00
Kathmandu,229,120.4,5.3,133.3,143.7,114.83,16.0,2024-04-21,13:00:00
Kathmandu,215,98.0,3.0,149.0,130.0,104.0,13.0,2024-04-21,12:00:00
Kathmandu,196,89.3,2.3,152.9,113.0,90.0,12.3,2024-04-21,11:00:00
Kathmandu,167,80.5,1.7,131.3,85.0,68.0,11.7,2024-04-21,10:00:00
Kathmandu,104,71.8,1.0,172.0,40.0,16.0,11.0,2024-04-21,09:00:00
Kathmandu,152,73.3,1.0,105.8,71.0,57.0,10.7,2024-04-21,08:00:00
Kathmandu,134,74.9,1.0,116.1,66.7,48.0,10.3,2024-04-21,07:00:00
Kathmandu,161,76.5,1.0,88.2,80.0,64.0,10.0,2024-04-21,06:00:00
Kathmandu,181,85.4,1.7,92.1,98.0,78.5,10.3,2024-04-21,05:00:00
Kathmandu,180,94.3,2.3,68.6,98.0,78.0,10.7,2024-04-21,04:00:00
Kathmandu,188,103.3,3.0,41.2,105.0,84.0,11.0,2024-04-21,03:00:00
Kathmandu,182,137.3,5.0,37.9,99.7,79.67,11.7,2024-04-21,02:00:00
Kathmandu,200,171.4,7.0,21.6,116.0,93.0,12.3,2024-04-21,01:00:00
Kathmandu,171,205.4,9.0,31.4,89.0,71.0,13.0,2024-04-21,00:00:00
Kathmandu,165,202.9,9.3,31.4,84.0,67.0,14.7,2024-04-20,23:00:00
Kathmandu,163,200.4,9.7,55.1,81.0,65.0,16.3,2024-04-20,22:00:00
Lima,36,77.0,10.0,77.0,12.0,7.0,13.0,2024-04-23,21:00:00
Lima,60,762.0,31.3,9.9,47.0,16.86,14.2,2024-04-23,20:00:00
Lima,69,1681.8,38.3,11.2,63.0,20.9,18.8,2024-04-23,19:00:00
Lima,84,1838.0,44.6,18.1,82.4,27.56,22.0,2024-04-23,18:00:00
Lima,121,2273.0,110.0,5.5,121.0,43.0,150.0,2024-04-23,17:00:00
Lima,94,1656.3,33.9,7.9,87.3,32.25,22.1,2024-04-23,16:00:00
Lima,126,2239.8,52.4,7.9,113.4,45.0,21.9,2024-04-23,15:00:00
Lima,137,2112.0,38.3,7.9,104.7,49.0,22.4,2024-04-23,14:00:00
Lima,142,1919.2,28.7,7.7,93.2,50.9,22.1,2024-04-23,13:00:00
Lima,120,1376.6,21.2,7.6,70.1,42.7,19.6,2024-04-23,12:00:00
Lima,82,474.0,31.5,2.3,55.5,27.0,25.0,2024-04-23,11:00:00
Lima,93,1374.8,15.7,8.1,48.2,31.78,16.3,2024-04-23,10:00:00
Lima,83,1368.8,12.8,8.9,40.2,27.44,17.9,2024-04-23,09:00:00
Lima,85,1573.2,20.5,7.7,43.9,28.2,18.7,2024-04-23,08:00:00
Lima,82,1584.8,21.2,7.9,42.0,26.7,19.3,2024-04-23,07:00:00
Lima,73,1451.3,20.8,8.0,39.7,22.7,21.1,2024-04-23,06:00:00
Lima,65,1572.5,62.0,4.4,49.5,19.0,31.0,2024-04-23,05:00:00
Lima,68,1789.8,38.9,8.0,38.5,20.3,17.4,2024-04-23,04:00:00
Lima,70,1675.8,21.4,8.9,52.6,21.38,18.4,2024-04-23,03:00:00
Lima,75,1840.5,47.4,7.8,70.8,23.6,19.8,2024-04-23,02:00:00
Lima,72,1818.2,44.3,7.8,70.6,22.4,19.1,2024-04-23,01:00:00
Lima,70,1758.0,39.9,8.0,63.6,21.2,22.6,2024-04-23,00:00:00
Lima,60,1693.5,82.5,4.8,67.5,16.5,25.0,2024-04-22,23:00:00
Lima,60,1519.8,23.9,11.8,57.3,16.4,17.9,2024-04-22,22:00:00
Lima,58,1702.3,18.5,13.4,54.9,15.5,9.1,2024-04-22,21:00:00
Lima,58,1697.7,27.7,11.8,60.4,15.7,14.7,2024-04-22,20:00:00
Lima,60,1734.5,31.0,12.3,69.0,16.6,29.8,2024-04-22,19:00:00
Lima,62,1533.0,31.0,11.6,72.2,17.44,20.0,2024-04-22,18:00:00
Lima,86,1562.0,68.0,4.7,125.0,17.5,34.0,2024-04-22,17:00:00
Lima,70,1453.4,28.6,10.1,71.6,21.2,18.8,2024-04-22,16:00:00
Lima,83,1786.3,26.9,9.5,84.6,27.13,18.7,2024-04-22,15:00:00
Lima,98,1862.4,31.6,8.1,88.3,34.1,20.8,2024-04-22,14:00:00
Lima,95,1846.3,21.6,8.3,86.3,33.0,21.6,2024-04-22,13:00:00
Lima,78,1463.6,15.7,7.9,53.7,24.8,19.5,2024-04-22,12:00:00
Lima,65,1623.0,69.0,4.4,59.0,19.0,31.0,2024-04-22,11:00:00
Lima,62,1153.6,20.2,8.0,38.6,17.5,18.6,2024-04-22,10:00:00
Lima,64,1318.8,16.6,8.8,38.6,18.25,17.6,2024-04-22,09:00:00
Lima,72,1161.6,22.2,8.0,46.2,22.2,18.3,2024-04-22,08:00:00
Lima,71,1451.8,30.3,7.7,48.3,21.8,19.3,2024-04-22,07:00:00
Lima,68,1653.5,81.0,4.4,60.5,20.5,28.0,2024-04-22,06:00:00
Lima,70,1705.0,32.6,7.5,50.1,21.3,17.9,2024-04-22,05:00:00
Lima,79,1769.2,33.3,7.6,57.0,25.2,17.7,2024-04-22,04:00:00
Lima,76,1541.4,25.4,7.9,68.1,24.0,19.0,2024-04-22,03:00:00
Lima,72,1886.2,27.2,8.6,62.1,22.0,20.1,2024-04-22,02:00:00
Lima,64,1621.7,29.8,7.7,54.1,18.5,19.3,2024-04-22,01:00:00
Lima,59,1618.0,26.1,8.1,40.9,16.1,15.1,2024-04-22,00:00:00
Lima,59,1819.5,54.5,4.9,30.0,16.0,13.0,2024-04-21,23:00:00
Lima,51,1440.8,22.7,10.2,35.7,12.3,13.2,2024-04-21,22:00:00
Lima,51,1278.5,21.5,12.9,36.8,12.25,14.3,2024-04-21,21:00:00
Lima,51,1225.4,21.7,14.0,41.3,12.56,13.5,2024-04-21,20:00:00
Lima,59,1441.5,28.2,12.9,56.4,16.2,18.8,2024-04-21,19:00:00
Lima,57,1477.3,29.3,11.5,52.7,15.4,20.3,2024-04-21,18:00:00
Lima,62,1668.0,65.5,4.7,70.0,17.5,32.5,2024-04-21,17:00:00
Lima,74,1594.5,43.9,9.3,61.2,23.1,19.4,2024-04-21,16:00:00
Lima,82,1397.8,30.4,8.7,67.6,27.0,18.0,2024-04-21,15:00:00
Lima,85,1792.2,31.8,9.1,70.0,28.0,18.6,2024-04-21,14:00:00
Lima,83,1743.2,32.8,7.6,61.0,27.3,17.8,2024-04-21,13:00:00
Lima,75,1578.8,28.9,7.5,44.1,23.7,18.3,2024-04-21,12:00:00
Lima,76,1572.5,73.0,4.5,55.5,24.0,26.0,2024-04-21,11:00:00
Lima,69,1489.5,26.6,8.0,42.2,20.6,18.1,2024-04-21,10:00:00
Lima,69,1623.6,26.6,8.6,52.2,20.67,19.5,2024-04-21,09:00:00
Lima,68,1402.6,24.9,7.8,55.7,20.44,15.4,2024-04-21,08:00:00
Lima,67,1585.0,32.9,7.6,60.6,19.8,20.0,2024-04-21,07:00:00
Lima,61,887.0,45.5,2.4,51.0,17.0,26.0,2024-04-21,06:00:00
Lima,69,1518.4,25.7,7.8,63.7,20.8,18.4,2024-04-21,05:00:00
Lima,79,2001.0,93.0,4.5,82.0,25.5,25.5,2024-04-21,04:00:00
Lima,72,1761.7,39.4,7.7,67.4,22.4,19.8,2024-04-21,03:00:00
Lima,72,1634.0,22.6,8.8,67.8,22.0,18.0,2024-04-21,02:00:00
Lima,68,1828.0,37.8,7.7,62.7,20.5,19.0,2024-04-21,01:00:00
Lima,63,1940.5,98.0,4.5,69.0,18.0,25.5,2024-04-21,00:00:00
Lima,59,1618.7,29.2,8.8,55.9,16.3,17.1,2024-04-20,23:00:00
Lima,51,1869.5,70.0,4.8,45.5,12.5,26.0,2024-04-20,22:00:00
Vientiane,98,304.6,5.0,35.0,52.0,34.0,15.0,2024-04-23,21:00:00
Vientiane,97,267.3,5.3,36.0,51.3,33.67,15.7,2024-04-23,20:00:00
Vientiane,96,229.9,5.7,37.0,50.7,33.33,16.3,2024-04-23,19:00:00
Vientiane,95,192.6,6.0,38.0,50.0,33.0,17.0,2024-04-23,18:00:00
Vientiane,129,173.5,6.0,49.7,57.5,46.0,19.3,2024-04-23,17:00:00
Vientiane,97,154.5,6.0,61.3,52.7,33.67,21.7,2024-04-23,16:00:00
Vientiane,98,135.4,6.0,73.0,54.0,34.0,24.0,2024-04-23,15:00:00
Vientiane,152,128.0,5.3,81.0,71.3,57.0,21.0,2024-04-23,14:00:00
Vientiane,195,120.6,4.7,89.0,111.3,89.0,18.0,2024-04-23,13:00:00
Vientiane,123,113.2,4.0,97.0,55.0,44.0,15.0,2024-04-23,12:00:00
Vientiane,115,109.7,3.0,108.0,55.7,41.0,13.7,2024-04-23,11:00:00
Vientiane,107,106.2,2.0,119.0,56.3,38.0,12.3,2024-04-23,10:00:00
Vientiane,100,102.7,1.0,130.0,57.0,35.0,11.0,2024-04-23,09:00:00
Vientiane,131,103.7,1.0,132.7,58.8,47.0,11.7,2024-04-23,08:00:00
Vientiane,145,104.7,1.0,135.3,65.0,52.0,12.3,2024-04-23,07:00:00
Vientiane,145,105.6,1.0,138.0,65.0,52.0,13.0,2024-04-23,06:00:00
Vientiane,160,105.6,1.0,131.3,78.8,63.0,13.7,2024-04-23,05:00:00
Vientiane,168,105.6,1.0,124.7,86.3,69.0,14.3,2024-04-23,04:00:00
Vientiane,89,105.6,1.0,118.0,46.0,30.0,15.0,2024-04-23,03:00:00
Vientiane,176,116.5,2.0,91.3,93.8,75.0,13.7,2024-04-23,02:00:00
Vientiane,176,127.4,3.0,64.7,93.8,75.0,12.3,2024-04-23,01:00:00
Vientiane,181,138.3,4.0,38.0,98.8,79.0,11.0,2024-04-23,00:00:00
Vientiane,152,134.4,4.3,42.3,71.3,57.0,11.7,2024-04-22,23:00:00
Vientiane,152,130.5,4.7,46.7,71.3,57.0,12.3,2024-04-22,22:00:00
Vientiane,93,126.6,5.0,51.0,49.0,32.0,13.0,2024-04-22,21:00:00
Vientiane,145,121.8,5.0,58.7,65.0,52.0,14.0,2024-04-22,20:00:00
Vientiane,150,116.9,5.0,66.3,67.5,54.0,15.0,2024-04-22,19:00:00
Vientiane,89,112.1,5.0,74.0,46.0,30.0,16.0,2024-04-22,18:00:00
Vientiane,89,113.2,5.0,76.3,46.3,30.0,16.3,2024-04-22,17:00:00
Vientiane,152,114.4,5.0,78.7,71.3,57.0,16.7,2024-04-22,16:00:00
Vientiane,89,115.6,5.0,81.0,47.0,30.0,17.0,2024-04-22,15:00:00
Vientiane,208,113.0,4.7,84.7,123.8,99.0,15.7,2024-04-22,14:00:00
Vientiane,189,110.5,4.3,88.3,106.3,85.0,14.3,2024-04-22,13:00:00
Vientiane,89,108.0,4.0,92.0,49.0,30.0,13.0,2024-04-22,12:00:00
Vientiane,110,106.0,3.0,102.0,56.4,39.0,11.7,2024-04-22,11:00:00
Vientiane,134,104.1,2.0,112.0,63.8,48.0,10.3,2024-04-22,10:00:00
Vientiane,152,102.1,1.0,122.0,71.3,57.0,9.0,2024-04-22,09:00:00
Vientiane,158,103.5,1.0,122.3,77.1,61.67,9.0,2024-04-22,08:00:00
Vientiane,157,104.9,1.0,122.7,76.3,61.0,9.0,2024-04-22,07:00:00
Vientiane,171,106.2,1.0,123.0,88.8,71.0,9.0,2024-04-22,06:00:00
Vientiane,184,115.7,1.3,121.7,101.3,81.0,11.0,2024-04-22,05:00:00
Vientiane,195,125.3,1.7,120.3,111.3,89.0,13.0,2024-04-22,04:00:00
Vientiane,200,134.8,2.0,119.0,116.3,93.0,15.0,2024-04-22,03:00:00
Vientiane,203,162.8,3.0,92.0,118.8,95.0,14.3,2024-04-22,02:00:00
Vientiane,229,190.8,4.0,65.0,143.8,115.0,13.7,2024-04-22,01:00:00
Vientiane,208,218.9,5.0,38.0,123.8,99.0,13.0,2024-04-22,00:00:00
Vientiane,181,202.7,5.3,39.0,98.8,79.0,13.0,2024-04-21,23:00:00
Vientiane,200,186.6,5.7,40.0,116.3,93.0,13.0,2024-04-21,22:00:00
Vientiane,95,170.4,6.0,41.0,52.0,33.0,13.0,2024-04-21,21:00:00
Vientiane,211,157.2,5.7,52.0,126.3,101.0,13.3,2024-04-21,20:00:00
Vientiane,189,144.0,5.3,63.0,106.3,85.0,13.7,2024-04-21,19:00:00
Vientiane,200,130.7,5.0,74.0,116.3,93.0,14.0,2024-04-21,18:00:00
Vientiane,213,127.2,4.7,77.7,128.8,103.0,14.3,2024-04-21,17:00:00
Vientiane,211,123.7,4.3,81.3,126.3,101.0,14.7,2024-04-21,16:00:00
Vientiane,98,120.2,4.0,85.0,55.0,34.0,15.0,2024-04-21,15:00:00
Vientiane,237,118.9,4.0,87.3,151.3,121.0,14.0,2024-04-21,14:00:00
Vientiane,171,117.5,4.0,89.7,88.8,71.0,13.0,2024-04-21,13:00:00
Vientiane,110,116.1,4.0,92.0,66.0,39.0,12.0,2024-04-21,12:00:00
Vientiane,101,110.9,3.0,101.3,61.3,35.67,11.0,2024-04-21,11:00:00
Vientiane,94,105.6,2.0,110.7,56.7,32.33,10.0,2024-04-21,10:00:00
Vientiane,87,100.4,1.0,120.0,52.0,29.0,9.0,2024-04-21,09:00:00
Vientiane,88,101.7,1.0,121.3,53.0,29.67,9.3,2024-04-21,08:00:00
Vientiane,90,103.1,1.0,122.7,54.0,30.33,9.7,2024-04-21,07:00:00
Vientiane,91,104.5,1.0,124.0,55.0,31.0,10.0,2024-04-21,06:00:00
Vientiane,92,109.5,1.3,123.3,53.7,31.33,12.7,2024-04-21,05:00:00
Vientiane,92,114.6,1.7,122.7,52.3,31.67,15.3,2024-04-21,04:00:00
Vientiane,93,119.6,2.0,122.0,51.0,32.0,18.0,2024-04-21,03:00:00
Vientiane,124,151.0,3.7,97.3,62.8,44.33,17.0,2024-04-21,02:00:00
Vientiane,160,182.3,5.3,72.7,78.8,63.0,16.0,2024-04-21,01:00:00
Vientiane,168,213.6,7.0,48.0,86.3,69.0,15.0,2024-04-21,00:00:00
Vientiane,165,179.7,6.3,51.3,83.8,67.0,14.3,2024-04-20,23:00:00
Vientiane,160,145.9,5.7,54.7,78.8,63.0,13.7,2024-04-20,22:00:00
